scenario,controller,weight_name,weight_factor,weight_value,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_hard,q_cont,1.0,3.0,10,9,goal_reached,low,4,1,566,56.6,53.154,0.8406,0.9391,0.0503,8.3528,0.0561,0.166,0.9292,0.1562,-0.0034,0.0281,0.0494,0.0279,27.86,93.98,8.31,0,0,0,0,0,0,0.0,239,3,0.540046,238,3,0.4505,3,0.0,0.0,0.457882,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1117,2.6113,0.9507,0.0765,3.1973,0.0406,0.092,0.3582,0.0826,-0.0045,0.0272,0.0493,0.0268,30.48,173.31,15.49,1,0,0,0,0,0,0.0,136,0,0.525186,135,0,1.0833,2,0.0,0.0,0.388842,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,1,goal_reached,low,4,1,565,56.5,52.997,0.8431,0.938,0.0517,9.2391,0.0366,0.1135,0.7142,0.1075,-0.0067,0.0297,0.0496,0.0289,29.4,102.25,8.69,0,0,0,0,0,0,0.0,65,1,0.385668,379,3,0.7204,2,0.0,0.0,0.385668,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.6612,1.7413,0.9231,0.1649,6.8536,0.0991,0.228,0.8434,0.2054,-0.0018,0.0284,0.0494,0.0284,31.39,194.53,15.14,1,0,0,0,1,0,0.097432,277,2,0.440016,161,0,1.0324,2,0.0,0.0,0.440016,
CorridorStructured,mpcc_hard,q_cont,1.0,3.0,10,4,max_steps,low,4,0,800,80.0,31.5355,1.4169,0.3942,0.4578,7.249,0.0352,0.0438,0.1211,0.026,-0.0041,0.0207,0.0494,0.0203,33.46,93.33,10.08,0,0,0,0,0,0,0.0,,,0.749267,706,2,1.2212,3,0.0,0.0,0.475479,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,43.9967,1.0156,0.9482,0.0718,10.3011,0.0558,0.1328,0.896,0.1205,-0.0019,0.0282,0.0495,0.0282,31.13,455.52,21.27,1,0,0,0,1,0,0.091242,463,2,0.44078,457,2,0.9289,2,0.0,0.0,0.44078,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,3,goal_reached,low,4,1,569,56.9,53.1274,0.8411,0.9337,0.0478,7.7921,0.0162,0.0474,0.3467,0.0445,-0.0047,0.0323,0.259,0.032,30.57,103.35,8.64,0,0,0,0,0,0,0.0,,,0.478048,356,2,0.9982,3,0.0,0.0,0.203328,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,2,goal_reached,low,4,1,599,59.9,55.6182,0.8034,0.9285,0.1364,16.7946,0.1379,0.3284,1.6675,0.298,-0.0153,0.1046,1.163,0.1035,30.39,306.96,15.52,0,0,2,0,0,0,0.0,122,3,0.407948,119,3,1.2287,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,6,goal_reached,low,4,1,574,57.4,53.2675,0.8389,0.928,0.0843,9.8082,0.0271,0.0791,0.4903,0.0743,-0.0017,0.0277,0.0494,0.0276,29.51,102.86,9.11,0,0,0,0,0,0,0.0,151,3,0.45594,153,3,1.2282,2,0.0,0.0,0.327625,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,7,goal_reached,low,4,1,563,56.3,52.4537,0.8519,0.9317,0.0464,6.9961,0.012,0.0326,0.2686,0.0303,-0.0029,0.0277,0.0494,0.0275,29.39,620.39,26.79,1,0,0,0,0,0,0.0,355,2,0.538554,355,2,1.0071,3,0.0,0.0,0.413942,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,9,goal_reached,low,4,1,567,56.7,53.1598,0.8406,0.9376,0.051,9.5228,0.0366,0.1205,0.7722,0.1148,-0.0008,0.0291,0.0497,0.0291,28.88,153.15,9.61,0,0,0,0,0,0,0.0,238,3,0.548159,239,3,0.448,3,0.0,0.0,0.486228,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,2,solver_fail:Infeasible_Problem_Detected,low,4,0,381,38.1,35.7231,1.2508,0.9376,0.0985,10.7759,0.1049,0.1943,0.6801,0.1636,0.0004,0.0296,0.0496,0.0296,27.72,313.53,16.92,1,0,0,0,0,0,0.0,285,2,0.456112,121,3,1.4173,3,0.0,0.0,0.201342,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1145,2.6109,0.9508,0.0765,3.2042,0.041,0.0933,0.3599,0.0838,-0.0044,0.0271,0.0494,0.0267,28.96,289.29,21.28,1,0,0,0,0,0,0.0,135,0,0.523614,135,0,1.0833,2,0.0,0.0,0.38844,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,1,goal_reached,low,4,1,565,56.5,52.9779,0.8434,0.9377,0.0502,9.0119,0.0408,0.1176,0.7142,0.1103,-0.0046,0.0286,0.0494,0.0282,28.3,100.33,8.51,0,0,0,0,0,0,0.0,65,1,0.385085,379,3,0.7204,2,0.0,0.0,0.385085,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.7198,1.7373,0.9252,0.1684,6.4618,0.1053,0.2366,0.8627,0.2119,-0.003,0.0263,0.0493,0.0262,29.05,414.77,24.33,1,0,0,0,1,0,0.083149,277,2,0.450389,277,2,1.0288,2,0.0,0.0,0.450389,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,465,46.5,44.0819,1.0137,0.948,0.0727,10.0732,0.0635,0.1436,0.9373,0.1287,0.0011,0.0301,0.0494,0.03,28.14,127.13,9.73,1,0,0,0,1,0,0.067209,464,2,0.44392,457,2,0.9312,2,0.0,0.0,0.44392,
CorridorStructured,mpcc_hard,q_cont,2.0,6.0,10,4,max_steps,low,4,0,800,80.0,31.5316,1.4171,0.3941,0.4586,7.9738,0.021,0.0267,0.1037,0.0165,0.01,0.0241,0.0494,0.022,33.45,89.42,9.2,0,0,0,0,0,0,0.0,,,0.722237,706,2,1.2275,3,0.0,0.0,0.49637,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,3,goal_reached,low,4,1,570,57.0,53.1812,0.8402,0.933,0.046,7.7082,0.0199,0.0516,0.3423,0.0476,-0.0027,0.0306,0.2557,0.0304,27.51,76.64,7.76,0,0,0,0,0,0,0.0,,,0.466497,356,2,0.9965,3,0.0,0.0,0.207691,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,6,goal_reached,low,4,1,573,57.3,53.2637,0.8389,0.9296,0.0817,9.6888,0.0313,0.0861,0.5222,0.0802,-0.0015,0.0292,0.0493,0.0292,28.52,335.7,14.94,0,0,0,0,0,0,0.0,151,3,0.462655,152,3,1.2269,2,0.0,0.0,0.302103,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,7,goal_reached,low,4,1,563,56.3,52.4661,0.8517,0.9319,0.0451,7.0129,0.0145,0.0348,0.2616,0.0316,-0.0027,0.0277,0.0495,0.0276,27.35,88.9,7.19,0,0,0,0,0,0,0.0,355,2,0.538298,355,2,1.0053,3,0.0,0.0,0.436495,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,9,goal_reached,low,4,1,566,56.6,53.0513,0.8423,0.9373,0.0496,9.2828,0.0403,0.1239,0.7721,0.1172,-0.0032,0.0304,0.0495,0.0302,27.81,75.63,7.67,0,0,0,0,0,0,0.0,238,3,0.548476,239,3,0.4488,3,0.0,0.0,0.482042,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,1,goal_reached,low,4,1,565,56.5,53.0581,0.8422,0.9391,0.0496,8.9691,0.0452,0.1251,0.7143,0.1166,-0.0027,0.029,0.0497,0.0289,27.24,96.32,7.82,0,0,0,0,0,0,0.0,65,1,0.403613,380,3,0.7204,2,0.0,0.0,0.403613,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.653,1.7419,0.9228,0.1743,6.3602,0.1098,0.2397,0.8376,0.2131,-0.0033,0.0282,0.0494,0.028,28.16,191.51,14.63,1,0,0,0,1,0,0.117166,277,2,0.430354,277,2,1.0324,2,0.0,0.0,0.430354,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,2,goal_reached,low,4,1,599,59.9,55.2226,0.8092,0.9219,0.1485,15.5613,0.1478,0.3257,1.6011,0.2902,-0.0135,0.0976,1.1087,0.0967,28.21,289.82,16.8,0,0,2,0,0,0,0.0,121,3,0.420903,119,3,1.2354,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1149,2.6108,0.9508,0.0765,3.2436,0.0408,0.0931,0.3587,0.0837,-0.0038,0.0267,0.0494,0.0265,29.32,308.35,22.29,1,0,0,0,0,0,0.0,135,0,0.524036,135,0,1.0833,2,0.0,0.0,0.38948,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,44.0303,1.0148,0.9489,0.0692,10.1642,0.0642,0.1418,0.9109,0.1264,0.0082,0.0295,0.0495,0.0283,28.34,166.42,10.12,1,0,0,0,1,0,0.056826,463,2,0.447416,457,2,0.931,2,0.0,0.0,0.438719,
CorridorStructured,mpcc_hard,q_vs,0.5,5.0,10,4,max_steps,low,4,0,800,80.0,31.7646,1.4067,0.3971,0.4556,10.9577,0.0346,0.0429,0.1168,0.0253,-0.0031,0.024,0.0495,0.0238,34.42,90.78,9.64,0,0,0,0,0,0,0.0,,,0.604837,794,2,1.2212,3,0.0,0.0,0.477852,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,3,goal_reached,low,4,1,570,57.0,53.188,0.8401,0.9331,0.046,7.6811,0.0197,0.0513,0.3399,0.0474,-0.0032,0.0306,0.2544,0.0305,27.22,89.34,7.84,0,0,0,0,0,0,0.0,,,0.466606,356,2,0.9965,3,0.0,0.0,0.210124,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,7,goal_reached,low,4,1,563,56.3,52.4657,0.8517,0.9319,0.0462,7.0245,0.0147,0.036,0.2867,0.0329,-0.0036,0.029,0.0494,0.0287,28.03,91.19,8.39,0,0,0,0,0,0,0.0,355,2,0.535657,355,2,1.0053,3,0.0,0.0,0.413268,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,6,goal_reached,low,4,1,573,57.3,53.4425,0.8361,0.9327,0.0769,10.1319,0.0344,0.0946,0.5283,0.0881,-0.0021,0.0279,0.0495,0.0278,29.08,294.5,13.63,0,0,0,0,0,0,0.0,,,0.467446,152,3,1.2251,2,0.0,0.0,0.298495,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,9,goal_reached,low,4,1,566,56.6,53.154,0.8406,0.9391,0.0503,8.3528,0.0561,0.166,0.9292,0.1562,-0.0034,0.0281,0.0494,0.0279,29.03,107.3,8.74,0,0,0,0,0,0,0.0,239,3,0.540046,238,3,0.4505,3,0.0,0.0,0.457882,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,2,solver_fail:Infeasible_Problem_Detected,low,4,0,406,40.6,37.3322,1.1969,0.9195,0.1714,11.4115,0.1934,0.3818,1.5746,0.3291,-0.0201,0.1324,1.2117,0.1308,30.84,174.18,12.22,1,0,3,0,0,0,0.0,121,3,0.422177,119,3,1.532,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1145,2.6109,0.9508,0.0765,3.2042,0.041,0.0933,0.3599,0.0838,-0.0044,0.0271,0.0494,0.0267,30.18,303.6,22.95,1,0,0,0,0,0,0.0,135,0,0.523614,135,0,1.0833,2,0.0,0.0,0.38844,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,284,28.4,25.8389,1.7293,0.9098,0.1975,7.0412,0.1346,0.2864,1.1555,0.2528,-0.0054,0.028,0.0494,0.0275,31.02,192.84,16.56,1,0,0,0,1,0,0.000408,283,2,0.407179,163,0,1.0317,2,0.0,0.0,0.407179,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,1,goal_reached,low,4,1,565,56.5,53.0165,0.8428,0.9383,0.05,8.7079,0.05,0.1348,0.7144,0.1252,-0.0012,0.0285,0.0495,0.0285,28.21,70.6,7.45,0,0,0,0,0,0,0.0,65,1,0.425937,380,3,0.7221,2,0.0,0.0,0.425937,
CorridorStructured,mpcc_hard,q_vs,1.0,10.0,10,4,max_steps,low,4,0,800,80.0,31.5355,1.4169,0.3942,0.4578,7.249,0.0352,0.0438,0.1211,0.026,-0.0041,0.0207,0.0494,0.0203,32.99,106.17,10.07,0,0,0,0,0,0,0.0,,,0.749267,706,2,1.2212,3,0.0,0.0,0.475479,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,44.0497,1.0144,0.9493,0.0688,10.2176,0.0655,0.1443,0.9242,0.1286,0.0049,0.0274,0.0494,0.027,30.22,315.43,16.21,1,0,0,0,1,0,0.025666,463,2,0.450526,457,2,0.9289,2,0.0,0.0,0.425718,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,3,goal_reached,low,4,1,570,57.0,53.1753,0.8403,0.9329,0.0462,7.6508,0.0198,0.0521,0.3392,0.0482,-0.0035,0.0288,0.184,0.0286,29.08,66.46,7.79,0,0,0,0,0,0,0.0,,,0.47974,356,2,0.9965,3,0.0,0.0,0.210799,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,6,goal_reached,low,4,1,574,57.4,53.4309,0.8363,0.9309,0.0906,10.1501,0.0343,0.0912,0.4523,0.0845,0.0005,0.0286,0.0496,0.0286,29.75,268.58,12.67,0,0,0,0,0,0,0.0,151,3,0.461055,163,3,1.2265,2,0.0,0.0,0.386877,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,7,goal_reached,low,4,1,564,56.4,52.4777,0.8515,0.9305,0.0508,7.0229,0.0147,0.0376,0.2943,0.0346,-0.0038,0.028,0.0494,0.0277,31.08,253.73,12.76,0,0,0,0,0,0,0.0,356,2,0.543613,356,2,1.0053,3,0.0,0.0,0.395861,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,9,goal_reached,low,4,1,565,56.5,53.0881,0.8417,0.9396,0.0501,8.1019,0.0606,0.175,0.9291,0.1642,-0.0006,0.0288,0.0494,0.0288,28.45,87.89,8.46,0,0,0,0,0,0,0.0,239,3,0.540086,238,3,0.4496,3,0.0,0.0,0.475054,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.653,1.7419,0.9228,0.1743,6.3602,0.1098,0.2397,0.8376,0.2131,-0.0033,0.0282,0.0494,0.028,30.91,173.24,15.91,1,0,0,0,1,0,0.117166,277,2,0.430354,277,2,1.0324,2,0.0,0.0,0.430354,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,44.0303,1.0148,0.9489,0.0692,10.1642,0.0642,0.1418,0.9109,0.1264,0.0082,0.0295,0.0495,0.0283,27.55,161.07,10.15,1,0,0,0,1,0,0.056826,463,2,0.447416,457,2,0.931,2,0.0,0.0,0.438719,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1145,2.6109,0.9508,0.0765,3.2042,0.041,0.0933,0.3599,0.0838,-0.0044,0.0271,0.0494,0.0267,32.89,364.72,27.14,1,0,0,0,0,0,0.0,135,0,0.523614,135,0,1.0833,2,0.0,0.0,0.38844,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,1,goal_reached,low,4,1,565,56.5,53.0581,0.8422,0.9391,0.0496,8.9691,0.0452,0.1251,0.7143,0.1166,-0.0027,0.029,0.0497,0.0289,29.07,69.96,8.31,0,0,0,0,0,0,0.0,65,1,0.403613,380,3,0.7204,2,0.0,0.0,0.403613,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,3,goal_reached,low,4,1,570,57.0,53.188,0.8401,0.9331,0.046,7.6811,0.0197,0.0513,0.3399,0.0474,-0.0032,0.0306,0.2544,0.0305,26.67,102.69,8.11,0,0,0,0,0,0,0.0,,,0.466606,356,2,0.9965,3,0.0,0.0,0.210124,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,2,goal_reached,low,4,1,599,59.9,55.2226,0.8092,0.9219,0.1485,15.5613,0.1478,0.3257,1.6011,0.2902,-0.0135,0.0976,1.1087,0.0967,28.22,280.76,15.16,0,0,2,0,0,0,0.0,121,3,0.420903,119,3,1.2354,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,6,goal_reached,low,4,1,573,57.3,53.4425,0.8361,0.9327,0.0769,10.1319,0.0344,0.0946,0.5283,0.0881,-0.0021,0.0279,0.0495,0.0278,26.79,383.41,16.47,0,0,0,0,0,0,0.0,,,0.467446,152,3,1.2251,2,0.0,0.0,0.298495,
CorridorStructured,mpcc_hard,q_vs,2.0,20.0,10,4,max_steps,low,4,0,800,80.0,31.5432,1.4166,0.3943,0.4579,7.2264,0.0352,0.044,0.124,0.0263,-0.004,0.0208,0.0494,0.0204,37.58,123.79,14.45,0,0,0,0,0,0,0.0,,,0.749361,706,2,1.2212,3,0.0,0.0,0.474573,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,7,goal_reached,low,4,1,563,56.3,52.4657,0.8517,0.9319,0.0462,7.0245,0.0147,0.036,0.2867,0.0329,-0.0036,0.029,0.0494,0.0287,28.12,93.23,8.03,0,0,0,0,0,0,0.0,355,2,0.535657,355,2,1.0053,3,0.0,0.0,0.413268,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,9,goal_reached,low,4,1,566,56.6,53.154,0.8406,0.9391,0.0503,8.3528,0.0561,0.166,0.9292,0.1562,-0.0034,0.0281,0.0494,0.0279,26.92,104.83,7.98,0,0,0,0,0,0,0.0,239,3,0.540046,238,3,0.4505,3,0.0,0.0,0.457882,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,0,solver_fail:Infeasible_Problem_Detected,low,4,0,180,18.0,17.1145,2.6109,0.9508,0.0765,3.2042,0.041,0.0933,0.3599,0.0838,-0.0044,0.0271,0.0494,0.0267,29.58,327.2,24.1,1,0,0,0,0,0,0.0,135,0,0.523614,135,0,1.0833,2,0.0,0.0,0.38844,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.653,1.7419,0.9228,0.1743,6.3602,0.1098,0.2397,0.8376,0.2131,-0.0033,0.0282,0.0494,0.028,28.23,192.27,16.56,1,0,0,0,1,0,0.117166,277,2,0.430354,277,2,1.0324,2,0.0,0.0,0.430354,
CorridorStructured,mpcc_hard,rho_dyn,0.5,50000.0,10,4,max_steps,low,4,0,800,80.0,31.5355,1.4169,0.3942,0.4578,7.249,0.0352,0.0438,0.1211,0.026,-0.0041,0.0207,0.0494,0.0203,32.27,99.83,9.39,0,0,0,0,0,0,0.0,,,0.749267,706,2,1.2212,3,0.0,0.0,0.475479,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,1,goal_reached,low,4,1,565,56.5,53.0581,0.8422,0.9391,0.0496,8.9691,0.0452,0.1251,0.7143,0.1166,-0.0027,0.029,0.0497,0.0289,29.71,107.84,9.05,0,0,0,0,0,0,0.0,65,1,0.403613,380,3,0.7204,2,0.0,0.0,0.403613,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,44.0303,1.0148,0.9489,0.0692,10.1642,0.0642,0.1418,0.9109,0.1264,0.0082,0.0295,0.0495,0.0283,28.36,142.72,9.68,1,0,0,0,1,0,0.056826,463,2,0.447416,457,2,0.931,2,0.0,0.0,0.438719,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,2,goal_reached,low,4,1,599,59.9,55.2226,0.8092,0.9219,0.1485,15.5613,0.1478,0.3257,1.6011,0.2902,-0.0135,0.0976,1.1087,0.0967,28.81,282.15,16.68,0,0,2,0,0,0,0.0,121,3,0.420903,119,3,1.2354,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,3,goal_reached,low,4,1,570,57.0,53.188,0.8401,0.9331,0.046,7.6811,0.0197,0.0513,0.3399,0.0474,-0.0032,0.0306,0.2544,0.0305,28.9,77.48,8.14,0,0,0,0,0,0,0.0,,,0.466606,356,2,0.9965,3,0.0,0.0,0.210124,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,6,goal_reached,low,4,1,573,57.3,53.4425,0.8361,0.9327,0.0769,10.1319,0.0344,0.0946,0.5283,0.0881,-0.0021,0.0279,0.0495,0.0278,27.53,344.58,15.25,0,0,0,0,0,0,0.0,,,0.467446,152,3,1.2251,2,0.0,0.0,0.298495,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,7,goal_reached,low,4,1,563,56.3,52.4657,0.8517,0.9319,0.0462,7.0245,0.0147,0.036,0.2867,0.0329,-0.0036,0.029,0.0494,0.0287,28.3,78.22,8.11,0,0,0,0,0,0,0.0,355,2,0.535657,355,2,1.0053,3,0.0,0.0,0.413268,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,9,goal_reached,low,4,1,566,56.6,53.154,0.8406,0.9391,0.0503,8.3528,0.0561,0.166,0.9292,0.1562,-0.0034,0.0281,0.0494,0.0279,25.54,112.69,6.98,0,0,0,0,0,0,0.0,239,3,0.540046,238,3,0.4505,3,0.0,0.0,0.457882,
CorridorStructured,mpcc_hard,q_cont,0.5,1.5,10,1,solver_fail:Infeasible_Problem_Detected,mid,8,0,100,10.0,9.4664,4.7202,0.9466,0.099,0.4327,0.0737,0.1752,0.6312,0.1589,-0.0025,0.0277,0.0494,0.0276,31.9,398.83,37.62,1,0,0,0,0,0,0.0,,,0.591245,94,3,1.08,2,0.0,0.0,0.591245,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,1,goal_reached,low,4,1,565,56.5,53.0581,0.8422,0.9391,0.0496,8.9691,0.0452,0.1251,0.7143,0.1166,-0.0027,0.029,0.0497,0.0289,28.25,68.65,7.84,0,0,0,0,0,0,0.0,65,1,0.403613,380,3,0.7204,2,0.0,0.0,0.403613,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,8,solver_fail:Infeasible_Problem_Detected,low,4,0,278,27.8,25.653,1.7419,0.9228,0.1743,6.3602,0.1098,0.2397,0.8376,0.2131,-0.0033,0.0282,0.0494,0.028,29.84,250.73,17.99,1,0,0,0,1,0,0.117166,277,2,0.430354,277,2,1.0324,2,0.0,0.0,0.430354,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,464,46.4,44.0303,1.0148,0.9489,0.0692,10.1642,0.0642,0.1418,0.9109,0.1264,0.0082,0.0295,0.0495,0.0283,28.73,149.98,9.87,1,0,0,0,1,0,0.056826,463,2,0.447416,457,2,0.931,2,0.0,0.0,0.438719,
CorridorStructured,mpcc_hard,rho_dyn,1.0,100000.0,10,4,max_steps,low,4,0,800,80.0,31.5355,1.4169,0.3942,0.4578,7.249,0.0352,0.0438,0.1211,0.026,-0.0041,0.0207,0.0494,0.0203,32.24,87.97,10.49,0,0,0,0,0,0,0.0,,,0.749267,706,2,1.2212,3,0.0,0.0,0.475479,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,3,goal_reached,low,4,1,570,57.0,53.188,0.8401,0.9331,0.046,7.6811,0.0197,0.0513,0.3399,0.0474,-0.0032,0.0306,0.2544,0.0305,28.7,92.24,8.07,0,0,0,0,0,0,0.0,,,0.466606,356,2,0.9965,3,0.0,0.0,0.210124,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,2,goal_reached,low,4,1,599,59.9,55.2226,0.8092,0.9219,0.1485,15.5613,0.1478,0.3257,1.6011,0.2902,-0.0135,0.0976,1.1087,0.0967,29.3,243.45,15.22,0,0,2,0,0,0,0.0,121,3,0.420903,119,3,1.2354,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,q_cont,0.5,1.5,10,4,solver_fail:Infeasible_Problem_Detected,mid,8,0,149,14.9,14.2388,3.1382,0.9556,0.0844,4.1819,0.2015,0.4194,1.3156,0.3678,-0.0447,0.1822,1.0719,0.1766,35.19,262.03,28.53,1,0,0,0,0,0,0.0,122,2,0.436618,120,2,1.2349,2,0.0,0.0,0.436618,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,6,goal_reached,low,4,1,573,57.3,53.4425,0.8361,0.9327,0.0769,10.1319,0.0344,0.0946,0.5283,0.0881,-0.0021,0.0279,0.0495,0.0278,28.44,268.46,12.74,0,0,0,0,0,0,0.0,,,0.467446,152,3,1.2251,2,0.0,0.0,0.298495,
CorridorStructured,mpcc_hard,q_cont,0.5,1.5,10,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,111,11.1,10.1121,4.4189,0.911,0.146,1.6627,0.0759,0.2208,0.8735,0.2073,-0.0008,0.03,0.0494,0.03,35.69,540.44,48.95,1,0,0,0,0,0,0.0,105,5,0.475117,107,5,1.0811,2,0.0,0.0,0.475117,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,9,goal_reached,low,4,1,566,56.6,53.154,0.8406,0.9391,0.0503,8.3528,0.0561,0.166,0.9292,0.1562,-0.0034,0.0281,0.0494,0.0279,27.38,94.93,8.26,0,0,0,0,0,0,0.0,239,3,0.540046,238,3,0.4505,3,0.0,0.0,0.457882,
CorridorStructured,mpcc_hard,rho_dyn,2.0,200000.0,10,7,goal_reached,low,4,1,563,56.3,52.4657,0.8517,0.9319,0.0462,7.0245,0.0147,0.036,0.2867,0.0329,-0.0036,0.029,0.0494,0.0287,29.89,100.62,9.02,0,0,0,0,0,0,0.0,355,2,0.535657,355,2,1.0053,3,0.0,0.0,0.413268,
CorridorStructured,mpcc_hard,q_cont,0.5,1.5,10,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,306,30.6,28.8166,1.5506,0.9417,0.0968,6.459,0.0965,0.1966,0.8252,0.1713,-0.0039,0.0266,0.0494,0.0264,30.62,208.51,14.01,1,0,0,0,1,0,0.033772,305,5,0.498523,212,3,1.8039,4,0.0,0.0,0.311425,
